details,date,city,state,country,shape,summary,report_date,posted_date,image,,,,,,
https://nuforc.org/sighting/?id=174359,5/29/21 23:00,Worley,ID,USA,Light,"3 lights travelled across the horizon, in any direction on a whim. Orange aura no flicker. No bob or sway, short shifty silent movement",2/8/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=163498,5/29/21 22:46,Granbury,TX,USA,Disk,flying saucer with flashing lights hovering above us,5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=173935,5/29/21 22:30,Milton,VT,USA,Light,Felt compelled to lookout at sky at 1030pm May 29 2021 saw brightest light nearby,1/16/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=163509,5/29/21 22:05,Clarksville,AR,USA,Light,"Slow moving line of lights "". . . . "" maybe musk's satellites",5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163496,5/29/21 22:00,Valdosta,GA,USA,Unknown,"A amber/like white light traveling under lildipper stars ,disappears after 8 secound of watching it",5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=168447,5/29/21 21:45,Gun Barrel City,TX,USA,Orb,Saw solid orange light up in the sky that's normally never there,6/1/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=163521,5/29/21 21:20,Stoneman Lake,AZ,USA,Circle,Slow 20 plus circular lights in straight formation disappearing into each other. Haze around each circular light.,5/31/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163650,5/29/21 21:00,Union,MO,USA,Light,"Slow moving line of ""stars""",6/10/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=167292,5/29/21 20:22,Las Vegas,NV,USA,Circle,Sighting in Las Vegas,3/28/22,4/22/22,Y,,,,,,
https://nuforc.org/sighting/?id=164246,5/29/21 20:20,"Forest Hill, Melbourne (Australia)",,Australia,Sphere,"Star-like Object(s) Begin flying at high speeds, making remarkable turns, accelerating and coming to a hault instantly.",8/7/21,8/16/21,,,,,,,
https://nuforc.org/sighting/?id=163507,5/29/21 20:20,Canyon Lake,CA,USA,Fireball,Fireball that turned into 3 cruising ufos,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163512,5/29/21 19:30,Kissimmee,FL,USA,Cylinder,"White, pencil-shaped object traveling fast above central Florida",5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163515,5/29/21 14:45,Bolingbrook,IL,USA,Changing,I saw a strange multi-colored daylight orb while I was driving. It looked like a silver orb and it was tumbling but then lights flicker,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163378,5/28/21 23:13,Calgary (Canada),AB,Canada,Circle,over 30 bright round unidentified craft traveling fast.,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163494,5/28/21 22:30,Faribauot,MN,USA,Changing,"I noticed the little dipper was really bright, like on fire then realized the stars were moving. Very fast, sporadically, left right, u",5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163377,5/28/21 22:10,Perry,OK,USA,Light,Orange Ribbon of light in the night sky.,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163499,5/28/21 22:00,Granbury,TX,USA,Disk,lights flashing on disc shaped aircraft caught on video,5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163374,5/28/21 21:20,Mt. Baldy,CA,USA,Light,"There was a line of lights, approximately ten, not like a comet streaking across the sky but individual dots in a line that disappeared",5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163379,5/28/21 21:20,Morongo Valley,CA,USA,Formation,String of lights all in line equally spaced heading south east . It looked exactly like a string of dim white Christmas lights going a,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163380,5/28/21 21:12,Auburn,CA,USA,Formation,continuous formation of white lights,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163495,5/28/21 21:12,Margate,FL,USA,Circle,"Unidentified flying object over Ft Lauderdale, Florida. ((NUFORC Note: Rport fro experience pilot. PD))",5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163942,5/28/21 18:54,Fork,SC,USA,Sphere,Object appeared in the South Sky at 1:00 position. Round metallic white sphere. Object darted to the NE. Stopped held position 1-2 minu,7/7/21,8/16/21,,,,,,,
https://nuforc.org/sighting/?id=163508,5/28/21 16:40,Riverdale,NJ,USA,Orb,"yesterday, I witnessed an orb of light descending near Riverdale, New Jersey.",5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163385,5/28/21 14:40,Sacramento,CA,USA,Triangle,Six triangle flying objects flying high in circular motion and then just disappeared,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163383,5/28/21 12:10,Central Point,OR,USA,Cigar,Cylinder shaped object at mid-day in clear weather moves slowly across sky and disappears.,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163561,5/28/21 11:45,Dean City,FL,USA,Formation,"We were driving east on a dirt road that separated Broward County and palmbeach county we were about 13 miles west of Hwy US. 27, in f",6/2/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163510,5/28/21 9:45,Grand Rapids,MN,USA,Light,UFO allowed my awareness of its presence known for the second night this week.,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163695,5/28/21 6:25,Pine City,NY,USA,,MADAR Node 82,6/14/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=178537,5/28/21 4:00,San Agustinillo,Oaxaca,Mexico,Light,"A light appearing in the sea, splitting into few lights and going in and out of the water, no sound",10/4/23,10/28/23,Y,,,,,,
https://nuforc.org/sighting/?id=163486,5/28/21 2:30,Pine,AZ,USA,Changing,"The sighting was approximately 4 hours after the first sighting, I experienced earlier that evening, in New Mexico. I was on my way tow",5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163514,5/28/21 2:00,Tooele Utah,UT,USA,Triangle,"I was on my back deck and a triangle glass shaped object lit up the sky to the North of my city. It happened so fast, but it was so in",5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163396,5/28/21 0:20,Charleston,WV,USA,Flash,Blue Flash making quick maneuvers in the sky,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163394,5/27/21 23:00,Salem,OR,USA,Orb,Orbs over Salem OR,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163487,5/27/21 22:37,,NM,USA,Changing,"When the craft first appeared, it had two lights on top blinking and a red light on bottom. Another craft flew directly in front of it,",5/30/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=166215,5/27/21 22:30,El Rito,NM,USA,Formation,Multiple changing colored lights following a path,12/28/21,3/4/22,Y,,,,,,
https://nuforc.org/sighting/?id=163517,5/27/21 22:20,Sandy,UT,USA,Light,A object presenting characteristics that are not consistent with the SpaceX satellite formation.,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163384,5/27/21 22:00,Pittsfield,MA,USA,Sphere,came out of the South West 3 white solid spheres. complete synchronicity from speed to separation.(gave me the feeling it was one objec,5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163401,5/27/21 22:00,Oxford,CT,USA,Light,Three bright white lights in synchronized flight.,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163413,5/27/21 22:00,Williams Bay,WI,USA,Circle,A string of lighted objects in a perfect straight line silently went right over us heading east. ((Starlink satellites??)),5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163827,5/27/21 22:00,Gaston,SC,USA,Formation,"3 bright white lights followed by a single bright light at a distance, all traveling at high speed",6/28/21,8/16/21,,,,,,,
https://nuforc.org/sighting/?id=163388,5/27/21 21:20,Dorset,VT,USA,Rectangle,String of white lights moving slowly in formation. ((Starlink satellites??)),5/28/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163398,5/27/21 21:00,Medford,OR,USA,Formation,A line of about 100 small lights traversed the sky in a single line and headed east. ((Starlink satellites??)),5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163410,5/27/21 21:00,Oak Island,NC,USA,,4 orange triangles with many white lights that followed.,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163592,5/27/21 20:45,New Rochelle,NY,USA,Circle,It was definitely above the scattered clouds that night and strange as it may seem to say I had the feeling it knew I was looking at it,6/4/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163400,5/27/21 20:30,Crossville,TN,USA,Formation,UFO SIGHTING,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163397,5/27/21 9:26,Indio,CA,USA,Other,Flat horizontal lights rotating,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=174555,5/27/21 6:50,Washington,DC,USA,Light,Light charging from one dot to multiple dots of light crossing the sky,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=163565,5/27/21 6:46,Alpharetta,GA,USA,Circle,Tiny white light spec during sunrise,6/3/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163409,5/27/21 3:00,Austin,TX,USA,Unknown,"I have insominia, and I am a very light sleeper. I was awakened by the sound of water rushing into my toilet (a sound I remember being",5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163404,5/27/21 2:35,Scranton,PA,USA,Rectangle,"Around 2:35am at the Jets Park in West Scranton, Pennsylvania, next door to the Kane's Warehouse me and a friend saw a yellow rectangle",5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163586,5/27/21 2:30,Flint,MI,USA,Flash,"Driving home from vacation, saw yellow flash of light, light hovered in place, then took off.",6/4/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163395,5/27/21 1:00,Land o'Lakes,FL,USA,Unknown,"I was standing out in my yard doing photography for my business, I look towards the east and about at 10,000ft was fast moving object t",5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163677,5/27/21 0:00,"Washington, D.C.",DC,USA,Light,Light dots moving in the sky,6/13/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163418,5/26/21 22:55,Hartland,MI,USA,Rectangle,Straight band of light(s) moving across the sky of southwest Michigan,5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163414,5/26/21 22:30,Pocatello,ID,USA,Other,Recorded 5 seconds of long string of lights in the sky and then disappeared. ((Starlink satellitessa??)),5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163415,5/26/21 22:15,South Salt Lake,UT,USA,Other,A noiseless cluster of bright lights packed in a tight line formation passed overhead and disappeared suddenly.((Starlink satellites)),5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163513,5/26/21 22:00,Clovis,NM,USA,Light,Rectangle shape light near Air Force Base.,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163416,5/26/21 21:45,St Charles,IL,USA,Formation,Straight string of lights about 35 of them traveling from NW to the SE the center light was the brightest. ((Starlink satellites?)),5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163408,5/26/21 21:30,Gloucester,VA,USA,Oval,Oval blinking light craft traveled horizontally then vertically at high speed.,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163539,5/26/21 21:17,Las Vegas,NV,USA,Light,I saw a light that moved side to side and up and down then flashed bright with a baby blue color and a hazy blue aura around it.,6/1/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163419,5/26/21 21:00,Myrtle Beach,SC,USA,Light,4 orange lights in a perfect diamond,5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163407,5/26/21 16:21,Boise,NH,USA,Other,Football sized metallic object over wing at flying into Boise Thursday 5/26/21 at 4:21pm,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163696,5/26/21 11:01,Kansas City,MO,USA,,MADAR Node 40,6/14/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163406,5/26/21 9:19,Littleton,CO,USA,Unknown,Ring camera video of flying object,5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163422,5/26/21 8:45,Mehama,OR,USA,Formation,"Silver Like crafts 1 single the 2 in formation flying east of Mehama ,Oregon quickly disappear",5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163412,5/26/21 4:25,Malaysia,,Malaysia,Triangle,"On the 10th floor balcony, we saw a triangular flying vehicle faintly in the sky.It is an equivalent triangle with a triangular dotted.",5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163433,5/26/21 3:19,Salem,OR,USA,Orb,I continue to see ORBS OVER SALEM OR for the last week at night and sometimes if we have cloud cover during the day. I have attempted t,5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163530,5/26/21 2:55,Downey,CA,USA,Unknown,Saw an unknown object through telescope pass in front of the Moon during Lunar Eclispe,6/2/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163511,5/26/21 1:00,Grand Rapids/Blackberry Township,MN,USA,Flash,Curtains open in my living room and noticed in the trees about 30-40 ft. Away from the window I noticed a flash of light size of a marb,5/29/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163620,5/26/21 0:00,Kokomo,IN,USA,Light,"Day of May 26,2021 Midnight Came home from relatives house Looked up in the sky saw three rows of 6 lights No sooner as I said “ babe l",6/5/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163548,5/25/21 23:23,Southbury,CT,USA,Unknown,"Transparent round or oval rows of bluish & white lights, moving quickly through our yard casting reflection below.",6/1/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163421,5/25/21 22:30,Lakewood,WA,USA,Flash,"Military veteran, lived near and currently by military base and flightline. I have seen numerous planes and aircraft that can be marked",5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163417,5/25/21 21:34,Milwaukee,WI,USA,Light,night guard sees light move behind trees,5/26/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163434,5/25/21 21:20,Dallas,TX,USA,Orb,Spherical white UFO flying north over Dallas - I have video evidence,5/25/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163405,5/25/21 19:00,Chicago,IL,USA,Other,"i was flying my drone at 1000 feet....i looked up at my drone and these 2 black squares flew right across the sky and over my drone, i",5/27/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=164462,5/25/21 18:15,Melbourne (Australia),,Australia,Sphere,Meteorite turns into ball of light. Lands metres from me in street.,8/27/21,9/7/21,,,,,,,
https://nuforc.org/sighting/?id=166170,5/25/21 16:30,Near Jemez,NM,USA,Triangle,Slow moving triangle shaped ship near Los alamos in broad daylight,1/1/22,3/4/22,Y,,,,,,
https://nuforc.org/sighting/?id=163437,5/25/21 16:27,Littleton,CO,USA,Diamond,The object looked onyx black and was floating / flying along the mountain range and then when towards the mountains. The object looked,5/25/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163542,5/25/21 0:25,Portland,OR,USA,Formation,I saw three strange lights moving very fast across the sky in formation but not perfect unison (separate objects),6/1/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=178515,5/24/21 23:30,Margaree,NS,Canada,Changing,One object was changing shape right before our eyes. The other object was flashing different coloured lights.,10/5/23,10/28/23,Y,,,,,,
https://nuforc.org/sighting/?id=163453,5/24/21 23:00,Chicago,IL,USA,Rectangle,UFO located over South side of Chicago,5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163451,5/24/21 21:07,Myrtle Beach,SC,USA,Fireball,"UFO Spheres of Orange Lights spotted over ocean in Myrtle Beach, SC",5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163454,5/24/21 21:00,Laurel,MD,USA,Circle,It was a cloudy misty night after the rain stopped!,5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163693,5/24/21 18:26,Reading Center,NY,USA,,MADAR Node 169,6/14/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163447,5/24/21 9:00,Myrtle Beach,SC,USA,Orb,Orange orbs,5/25/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163694,5/24/21 6:25,Pueblo,CO,USA,,MADAR Node 83,6/14/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163477,5/24/21 1:00,New Britain,CT,USA,Cylinder,It appears to be a bright start but it has to many colorful lights around the object and I seen it before so I can identify it .It is a,5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=170650,5/23/21 22:45,Tetonia,ID,USA,Other,Couple hundred lights IT WAS NOT A STARLINK,7/23/22,9/9/22,,,,,,,
https://nuforc.org/sighting/?id=163462,5/23/21 21:30,Gautier,MS,USA,Oval,"Spacecraft over Gautier, Mississippi",5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163373,5/23/21 20:30,Balch Springs,TX,USA,Circle,4 flying objects seen from my back yard,5/23/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=168082,5/23/21 17:30,Englewood,CO,USA,Oval,It was an oval object with mist clinging to it,5/28/22,6/22/22,,,,,,,
https://nuforc.org/sighting/?id=163463,5/23/21 15:45,Sherman Oaks,CA,USA,Sphere,6 or 7 white metallic spheres hovering over burbank blvd in sherman oaks/van nuys.,5/24/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=163898,5/23/21 15:30,Independence,OR,USA,Cigar,"My passenger and I were driving to Independence, and were in the straight stretch of road right before the base of the bridge, about a",7/4/21,8/16/21,,,,,,,
https://nuforc.org/sighting/?id=163697,5/23/21 14:35,Furlong,PA,USA,,MADAR Node 38,6/14/21,7/31/21,,,,,,,
https://nuforc.org/sighting/?id=165550,5/23/21 4:00,Worcester,MA,USA,,Saw a bright outstanding light hovering in the skies,11/24/21,12/19/21,,,,,,,
